image,name,price,description,features,latestUpdates
https://stimg.cardekho.com/images/carexteriorimages/630x420/Kia/Sonet/9783/1705036728978/front-left-side-47.jpg?tr=w-664,Kia Sonet,Rs.7.99 - 15.69 Lakh,"Fuel Type : Diesel
Engine Displacement : 1493 cc
No. of Cylinders : 4
Max Power : 114bhp@4000rpm
Max Torque : 250Nm@1500-2750rpm
Seating Capacity : 5
Transmission Type : Automatic
Boot Space : 385 Litres
Fuel Tank Capacity : 45 Litres
Body Type : SUV","Power Steering
Power Windows Front
Anti Lock Braking System
Air Conditioner
Driver Airbag
Passenger Airbag
Automatic Climate Control
Multi-function Steering Wheel
Engine Start Stop Button","Latest Update: The Kia Sonet has just received two new lower-spec variants making the sunroof more affordable. Kia has also hiked prices of the Sonet by up to Rs 21,000. 
Price: The 2024 Kia Sonet is priced from Rs 7.99 lakh to Rs 15.69 lakh (introductory, ex-showroom pan-India). 
Variants: Kia offers nine broad variants for the Sonet: HTE, HTE (O), HTK, HTK (O), HTK+, HTX, HTX+, GTX+, and X Line. 
Colour Options: It is available in eight monotone and three dual-tone colours for the Sonet: Intense Red, Aurora Black Pearl, Pewter Olive, Glacier White Pearl, Clear White, Gravity Grey, Sparkling Silver, Imperial Blue, Xclusive Graphite Matte (with X Line), Glacier White Pearl with aurora black pearl, and Intense Red with aurora black pearl. 
Seating Capacity: The Kia Sonet can seat up to five passengers. 
Boot Space: Kia’s subcompact SUV offers a boot space of 385 litres. 
Engine and Transmission: It is available in three engine options:  
 
  A 1-litre turbo-petrol engine (120 PS / 172 Nm) mated to either a 6-speed iMT or a 7-speed DCT,   
  A 1.2-litre petrol engine (83 PS / 115 Nm) paired with a 5-speed manual,  
  A 1.5-litre diesel unit (116 PS / 250 Nm) paired with either a 6-speed iMT or a 6-speed automatic transmission.   
 
The diesel engine also has a 6-speed manual transmission. The claimed fuel efficiency figures for the SUV as follows: 
 
  1.2-litre NA Petrol MT - 18.83 kmpl  
  1-litre Turbo-petrol iMT - 18.7 kmpl  
  1-litre Turbo-petrol DCT - 19.2 kmpl  
  1.5-litre Diesel iMT - 22.3 kmpl  
  1.5-litre Diesel AT - 18.6 kmpl  
 
Features: Features on board comprise a 10.25-inch touchscreen infotainment display, a 10.25-inch digital driver’s display, a 4-way powered driver seat, automatic climate control, connected car tech, ventilated front seats, a sunroof, and a wireless phone charger. 
Safety: Safety features include six airbags, electronic stability control (ESC), front and rear parking sensors, a tyre pressure monitoring system (TPMS), and a 360-degree camera. The subcompact SUV now also comes with advanced driver assistance systems (ADAS), including lane-keep assist, forward collision warning, and blind spot monitoring. 
Rivals: The facelifted Kia Sonet takes on the Hyundai Venue, Tata Nexon, Mahindra XUV300, Renault Kiger, Nissan Magnite, Maruti Suzuki Brezza, Maruti Fronx sub-4m crossover SUV, and the Skoda sub-4m SUV."
https://stimg.cardekho.com/images/carexteriorimages/630x420/Mahindra/Bolero/10754/1697696929365/front-left-side-47.jpg?tr=w-664,Mahindra Bolero,Rs.9.90 - 10.91 Lakh,"ARAI Mileage : 16 kmpl
City Mileage : 14 kmpl
Fuel Type : Diesel
Engine Displacement : 1493 cc
No. of Cylinders : 3
Max Power : 74.96bhp@3600rpm
Max Torque : 210Nm@1600-2200rpm
Seating Capacity : 7
Transmission Type : Manual
Boot Space : 370 Litres
Fuel Tank Capacity : 60 Litres
Body Type : SUV
Ground Clearance Unladen : 180 mm","Power Steering
Power Windows Front
Anti Lock Braking System
Air Conditioner
Driver Airbag
Passenger Airbag
Wheel Covers","Price: The Mahindra Bolero is priced from Rs 9.90 lakh to Rs 10.91 lakh (ex-showroom Delhi). 
Variants: You can get it in three trims: B4, B6 and B6(O). 
Seating Capacity: The Bolero offers a 5-seater layout. 
Engine and Transmission: It uses a 1.5-litre diesel engine (76 PS/210 Nm), paired with a 5-speed manual transmission. 
Features: The Bolero is equipped with a semi-digital instrument cluster, manual AC, Bluetooth-enabled music system, power windows and power steering. 
Safety: On the safety front, it gets dual front airbags, ABS, and reverse parking sensors. 
Rivals: The Mahindra Bolero competes with the likes of subcompact SUVs such as Nissan Magnite, Renault Kiger Tata Nexon, Maruti Brezza, Kia Sonet and Hyundai Venue. Considering its asking price, the Renault Triber can also be considered a 7-seater alternative. 
Mahindra Bolero 2024: The new generation Bolero is expected to arrive by 2024."
https://stimg.cardekho.com/images/carexteriorimages/630x420/Kia/Seltos-2023/8709/1688465684023/front-left-side-47.jpg?tr=w-664,Kia Seltos,Rs.10.90 - 20.30 Lakh,"ARAI Mileage : 19.1 kmpl
Fuel Type : Diesel
Engine Displacement : 1493 cc
No. of Cylinders : 4
Max Power : 114.41bhp@4000rpm
Max Torque : 250Nm@1500-2750rpm
Seating Capacity : 5
Transmission Type : Automatic
Boot Space : 447 Litres
Fuel Tank Capacity : 50 Litres
Body Type : SUV","Power Steering
Power Windows Front
Anti Lock Braking System
Air Conditioner
Driver Airbag
Passenger Airbag
Automatic Climate Control
Alloy Wheels
Multi-function Steering Wheel","Latest Update: Kia has launched the MY24 Seltos with more affordable automatic transmission variants. The carmaker has also increased the Seltos's prices by up to Rs 65,000. 
Price: Kia retails the Seltos in the price range of Rs 10.90 lakh and Rs 20.30 lakh (ex-showroom pan-India). 
Variants: It comes in three broad variants: Tech (HT) Line, GT Line and X-Line. The Tech Line is further classified into HTE, HTK, HTK+, HTX and HTX+ trims, whereas the GT Line is now offered in two trims – GTX+ (S) and GTX+. The X-Line variant has also received an affordable X-Line (S) variant this festive season. 
Colour Options: The Seltos gets eight monotone, two dual-tone, and a matte colour option: Sparkling Silver, Clear White, Gravity Grey, Pewter Olive, Aurora Black Pearl, Glacier White Pearl, Intense Red, Imperial Blue, Intense Red with Aurora Black Pearl roof, Glacier White Pearl with Aurora Black Pearl roof and Xclusive Matte Graphite. 
Seating Capacity: It can seat up to five people. 
Boot Space: The Kia Seltos offers a boot space of 433 litres. 
Engine and Transmission: The updated Kia Seltos comes with 3 engine options:  
 
  A 1.5-litre petrol (115 PS / 144 Nm) paired to a 6-speed manual or a CVT,   
  A 1.5-litre diesel (116 PS / 250 Nm) mated to either a 6-speed iMT (clutchless manual) or a 6-speed torque converter automatic,   
  A 1.5-litre turbo-petrol engine (160 PS / 253 Nm) which is now available in three transmission options: a 6-speed manual transmission, a 6-speed iMT and an optional 7-speed dual clutch transmission (DCT).  
 
The claimed fuel efficiency figures are as follows: 
 
  1.5 N.A. Petrol MT - 17 kmpl  
  1.5 N.A. Petrol CVT - 17.7 kmpl  
 
 
  1.5 Turbo-petrol iMT - 17.7 kmpl  
  1.5 Turbo-petrol DCT - 17.9 kmpl  
 
 
  1.5 Diesel iMT - 20.7 kmpl  
  1.5 Diesel AT - 19.1 kmpl  
 
Features: Key features include a dual 10.25-inch display (digital driver’s display and touchscreen infotainment), dual-zone climate control, and a panoramic sunroof. It also gets an air purifier, ambient lighting, LED sound mood lighting, a heads-up display and ventilated front seats. 
Safety: Safety kit includes six airbags, electronic stability control (ESC), hill-assist control (HAC), tyre pressure monitoring system (TPMS), a 360-degree camera, and advanced driver-assistance systems (ADAS) like lane-keep assist, forward-collision warning and adaptive cruise control. 
Rivals: The Kia Seltos rivals the MG Astor, Hyundai Creta, Volkswagen Taigun, Skoda Kushaq, Maruti Grand Vitara, Citroen C3 Aircross, Honda Elevate, and Toyota Urban Cruiser Hyryder."
https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Harrier/9368/1697532960290/front-left-side-47.jpg?tr=w-664,Tata Harrier,Rs.15.49 - 26.44 Lakh,"Fuel Type : Diesel
Displacement : 1956
No. of Cylinders : 4
Max Power : 167.62bhp@3750rpm
Max Torque : 350Nm@1750-2500rpm
Seating Capacity : 5
Boot Space : 445
Body Type : SUV
No. of Airbags : 7","Power Steering
Power Windows Front
Anti Lock Braking System
Air Conditioner
Driver Airbag
Passenger Airbag
Automatic Climate Control
Alloy Wheels
Multi-function Steering Wheel","Price: The Harrier is priced between Rs 15.49 lakh and Rs 26.44 lakh. (introductory ex-showroom Delhi). 
Variants: It is available in 4 broad variants: Smart, Pure, Adventure, and Fearless. 
Colours: You can choose the Harrier in 7 colour options: Sunlit Yellow, Coral Red, Pebble Grey, Lunar White, Oberon Black, Seaweed Green, and Ash Grey. 
Boot Space: The Harrier facelift offers a boot space of 445 litres. 
Engine and Transmission: The 2023 Tata Harrier comes with a 2-litre diesel engine (170 PS/350 Nm) as the pre-facelift model. The unit is mated to either a 6-speed manual or a 6-speed automatic transmission. Here's the claimed fuel efficiency of the SUV: 
 
  MT - 16.80 kmpl  
  AT - 14.60 kmpl  
 
Features: Features on board the 2023 Harrier include a 12.3-inch touchscreen infotainment system with wireless Android Auto and Apple CarPlay, a 10.25-inch fully digital driver’s display, and a 10-speaker JBL sound system. It also gets multi-colour ambient lighting, dual-zone automatic AC, ventilated front seats, 6-way power driver’s seat, 4-way powered co-driver’s seat, wireless phone charging, a panoramic sunroof (with mood lighting), a gesture-enabled powered tailgate, and an air purifier. 
Safety: The passenger safety is taken care of by 7 airbags (6 airbag as standard), electronic stability control (ESC) with hill assist, a 360-degree camera, a tyre pressure monitoring system (TPMS), and full suite of advanced driver assistance systems (ADAS), which now also includes adaptive cruise control. 
Rivals: The 2023 Tata Harrier competes with the 5-seater variants of the Mahindra XUV700, MG Hector, Jeep Compass and the top-spec trims of the Hyundai Creta and Kia Seltos. 
Tata Harrier EV: The design patent image for the Tata Harrier EV has leaked on the internet."
https://stimg.cardekho.com/images/carexteriorimages/630x420/Toyota/Land-Cruiser/8448/1623313668941/front-left-side-47.jpg?tr=w-664,Toyota Land Cruiser 300,Rs.2.10 Cr,"ARAI Mileage : 11 kmpl
Fuel Type : Diesel
Engine Displacement : 3346 cc
No. of Cylinders : 6
Max Power : 304.41bhp@4000rpm
Max Torque : 700Nm@1600-2600rpm
Seating Capacity : 5
Transmission Type : Automatic
Boot Space : 1131 Litres
Fuel Tank Capacity : 110 Litres
Body Type : SUV","Power Steering
Power Windows Front
Anti Lock Braking System
Air Conditioner
Driver Airbag
Passenger Airbag
Automatic Climate Control
Multi-function Steering Wheel
Engine Start Stop Button","Latest Update: Toyota has recalled over 250 units of the Land Cruiser 300 SUV. 
Price: The Land Cruiser is priced at Rs 2.1 crore (ex-showroom pan India). 
Variant: It is available in a single, fully-loaded ZX variant. 
Seating Capacity: The Toyota Land Cruiser can seat up to five people. 
Colour Options: It is offered in five exterior shades: Precious White Pearl, Super White, Dark Red Mica Metallic, Attitude Black, and Dark Blue Mica. 
Engine and Transmission: The Toyota Land Cruiser is powered with a 3.3-litre V6 twin-turbo diesel engine (309 PS and 700 Nm) with four-wheel drive, paired with a 10-speed automatic transmission. 
Features: Key features include a 12.3-inch free-floating touchscreen system, four-zone climate control, a powered tailgate, and power-adjustable front seats with heating and ventilation functions. 
Safety: Safety features include 10 airbags, multi-terrain ABS with EBD, vehicle stability control (VSC), tyre pressure monitoring system (TPMS), traction control, hill-start assist, parking support brake, and advanced driver-assistance systems (ADAS). 
Rivals: The Land Cruiser competes with the Land Rover Range Rover and Lexus LX."
https://stimg.cardekho.com/images/carexteriorimages/630x420/Mahindra/Scorpio-N/10817/1690351800434/front-left-side-47.jpg?tr=w-664,Mahindra Scorpio N,Rs.13.60 - 24.54 Lakh,"Fuel Type : Diesel
Engine Displacement : 2198 cc
No. of Cylinders : 4
Max Power : 172.45bhp@3500rpm
Max Torque : 400Nm@1750-2750rpm
Seating Capacity : 6, 7
Transmission Type : Automatic
Boot Space : 460 Litres
Fuel Tank Capacity : 57 Litres
Body Type : SUV","Power Steering
Power Windows Front
Anti Lock Braking System
Air Conditioner
Driver Airbag
Passenger Airbag
Automatic Climate Control
Alloy Wheels
Multi-function Steering Wheel","Price: The Mahindra Scorpio N is priced between Rs 13.60 lakh to Rs 24.54 lakh (ex-showroom, pan-India).  
Variants: It is available in four broad variants: Z2, Z4, Z6, and Z8. 
Colour Options: It is available in six colour options: Deep Forest, Everest White, Napoli Black, Dazzling Silver, Red Rage, and Midnight Black. 
Seating Capacity: Mahindra offers it in both 6- and 7-seater configurations. 
Engine and Transmission: The Scorpio N offers two engine choices:  
 
  A 2.2-litre diesel unit, producing 132 PS/300 Nm or 175 PS/up to 400 Nm, based on the variant chosen  
  A 2-litre turbo-petrol engine producing 203 PS/up to 380 Nm.  
 
Both the above engine trims are paired with either a 6-speed manual transmission or a 6-speed AMT. 
Features: Key features include an 8-inch touchscreen infotainment system, dual-zone climate control, cruise control, and wireless phone charging. Additional highlights include a 6-way-power driver's seat, a sunroof, and a semi-digital instrument cluster. 
Safety: Safety features include six airbags, front and rear cameras, hill-assist control, a tire pressure monitoring system (TPMS), and electronic stability control (ESC). 
Rivals: The Mahindra Scorpio N competes with Tata Harrier, Safari, and Hyundai Creta/Alcazar. It also serves as an off-road-capable alternative to the Mahindra XUV700."
https://stimg.cardekho.com/images/carexteriorimages/630x420/Hyundai/Venue/10145/1697696499095/front-left-side-47.jpg?tr=w-664,Hyundai Venue,Rs.7.94 - 13.48 Lakh,"ARAI Mileage : 18.31 kmpl
City Mileage : 16 kmpl
Fuel Type : Petrol
Engine Displacement : 998 cc
No. of Cylinders : 3
Max Power : 118.41bhp@6000rpm
Max Torque : 172Nm@1500-4000rpm
Seating Capacity : 5
Transmission Type : Automatic
Boot Space : 350 Litres
Fuel Tank Capacity : 45 Litres
Body Type : SUV
Service Cost : Rs.3,163 Avg. of 5 years","Power Steering
Power Windows Front
Anti Lock Braking System
Air Conditioner
Driver Airbag
Passenger Airbag
Automatic Climate Control
Alloy Wheels
Multi-function Steering Wheel","Latest Update: The Hyundai Venue has just received a new Executive variant. 
Price: The Venue is priced from Rs 7.94 lakh to Rs 13.48 lakh (ex-showroom Delhi). 
Variants: It comes in five broad variants: E, S, S+/S(O), SX, and SX(O). 
Colour Options: It comes in six monotone and one dual-tone colour option: Typhoon Silver, Titan Grey, Denim Blue, Fiery Red, Atlas White, Abyss Black, and Fiery Red with Abyss Black roof. 
Seating Capacity: The Venue can seat up to five passengers. 
Engine and Transmission: Hyundai’s sub-4m SUV is offered with three engine options:  
 
  A 1.2-litre petrol (83 PS /114 Nm) paired with a 5-speed manual,   
  A 1-litre turbo-petrol (120 PS /172 Nm) paired with a 6-speed MT or an optional 7-speed DCT (dual-clutch automatic),  
  A 1.5-litre diesel unit (116 PS /250 Nm) mated only to a 6-speed manual transmission.  
 
Features: Key features include an 8-inch touchscreen with connected car tech supporting Alexa and Google voice assistants and an 8-inch semi-digital driver's display. It also features an air purifier, automatic AC, cooled glovebox, and push-button start/stop. Other amenities include a 4-way powered driver's seat, a sunroof, and wireless phone charging. 
Safety: Safety features include six airbags, electronic stability control (ESC), a tyre pressure monitoring system (TPMS), a rear-view camera, rear parking sensors, and hill-hold assist. The top-spec Venue variant includes advanced driver assistance systems (ADAS) like forward collision warning (for car, pedestrian, and cyclist), lane keep assist and departure warning, driver attention warning, high-beam assist, lane following assist, and leading vehicle lane departure alert. 
Rivals: The Hyundai Venue takes on the Kia Sonet, Mahindra XUV300, Tata Nexon, Maruti Suzuki Brezza, Renault Kiger, Nissan Magnite, Maruti Fronx, and the Skoda sub-4m SUV."
https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Punch-EV/9484/1704446706447/front-left-side-47.jpg?tr=w-664,Tata Punch EV,Rs.10.99 - 15.49 Lakh,"Charging Time : 5H 7.2 kW (10-100%)
Battery Capacity : 35 kWh
Max Power : 120.69bhp
Max Torque : 190Nm
Seating Capacity : 5
Range : 421 km
Boot Space : 366 Litres
Body Type : SUV
Ground Clearance Unladen : 190 mm","Power Steering
Power Windows Front
Anti Lock Braking System
Air Conditioner
Driver Airbag
Passenger Airbag
Automatic Climate Control
Alloy Wheels
Multi-function Steering Wheel","Latest Update: The Tata Punch EV is now the official car of the Tata Women’s Premier League 2024. 
Price: The Punch EV is priced between Rs 10.99 lakh and Rs 15.49 lakh (introductory ex-showroom pan India). 
Variants: Tata offers it in five broad variants: Smart, Smart Plus, Adventure, Empowered, and Empowered Plus. 
Colour Options: It comes in five colours: Fearless Red Dual Tone, Daytona Grey Dual Tone, Seaweed Dual Tone, Pristine White Dual Tone, and Empowered Oxide Dual Tone. 
Seating Capacity: It’s a 5-seater electric microSUV. 
Battery Pack and Range: The Punch EV comes with two battery choices:  
 
  25 kWh (82 PS/ 114 Nm)    
  35 kWh (122 PS/ 190 Nm).   
 
The 25 kWh battery offers an estimated range of 315 km, while the 35 kWh battery provides 421 km. 
Charging times: 
 
  15A portable-charger: 9.4 hours and 13.5 hours for Long Range (10-100 percent)  
  AC home: 9.4 hours and 13.5 hours for Long Range (10-100 per cent)  
  7.2 kW AC home: 3.6 hours and 5 hours for Long Range (10-100 percent)  
  DC-fast charger: 56 minutes (10-80 percent)  
 
Features: Key features on board the Punch EV include a 10.25-inch touchscreen infotainment system with wireless Android Auto and Apple CarPlay, a 10.25-inch fully digital driver’s display, air purifier, ventilated front seats, and a sunroof. 
Safety: Safety features include six airbags, a 360-degree camera, electronic stability control (ESC), and an electronic parking brake with auto hold. 
Rivals: The Punch EV competes with the Citroen eC3, while being a premium alternative to the Tata Tiago EV and MG Comet EV."
https://stimg.cardekho.com/images/carexteriorimages/630x420/Land-Rover/Defender/9065/Land-Rover-Defender-2.0-90-HSE/1686138012912/front-left-side-47.jpg?tr=w-664,Land Rover Defender,Rs.97 Lakh - 2.35 Cr,"ARAI Mileage : 6.8 kmpl
Fuel Type : Petrol
Engine Displacement : 4998 cc
No. of Cylinders : 8
Max Power : 517.63bhp@6000-6500rpm
Max Torque : 625Nm@2500-5500rpm
Seating Capacity : 5, 6, 7
Transmission Type : Automatic
Boot Space : 107 Litres
Body Type : SUV","Power Steering
Power Windows Front
Anti Lock Braking System
Air Conditioner
Driver Airbag
Passenger Airbag
Automatic Climate Control
Fog Lights - Front
Alloy Wheels","Price: It is priced from Rs 97 lakh to Rs 2.35 crore (ex-showroom). 
Variants: The Land Rover Defender comes in three body styles in India: 90, 110, and 130. It is offered in a total of seven variants in all body styles: SE, HSE, X-Dynamic, X, Outbound, V8, and V8 Carpathian. 
Seating Capacity: The Land Rover Defender comes in 5-, 7-, and 8-seater configuration. 
Engine and Transmission: The Land Rover Defender comes in four engine options: 
 
  A 2-litre turbo-petrol: 300 PS and 400 Nm  
  A 3-litre diesel- 300 PS  
  A 3-litre petrol- 400 PS  
  A 5-litre petrol-  525 PS  
 
 All engine options get an 8-speed automatic gearbox and Land Rover’s AWD system. 
Features: Key features include a 11.4-inch touchscreen infotainment system with navigation as well as Android Auto and Apple CarPlay, six speaker audio system, and a 12.3-inch digital instrument cluster. 
Safety: Safety features include multiple airbags, electronic traction control, cornering braking control, a tyre pressure monitoring system, and dynamic stability control. 
Rivals: The Land Rover Defender rivals the Jeep Wrangler."
https://stimg.cardekho.com/images/carexteriorimages/630x420/Hyundai/Exter/10444/1697695572037/front-left-side-47.jpg?tr=w-664,Hyundai Exter,Rs.6.13 - 10.28 Lakh,"ARAI Mileage : 19.2 kmpl
Fuel Type : Petrol
Engine Displacement : 1197 cc
No. of Cylinders : 4
Max Power : 81.80bhp@6000rpm
Max Torque : 113.8Nm@4000rpm
Seating Capacity : 5
Transmission Type : Automatic
Boot Space : 391 Litres
Fuel Tank Capacity : 37 Litres
Body Type : SUV","Power Steering
Power Windows Front
Anti Lock Braking System
Air Conditioner
Driver Airbag
Passenger Airbag
Automatic Climate Control
Alloy Wheels
Multi-function Steering Wheel","Latest Update: Here’s how much you will have to wait for the Hyundai Exter this March, in comparison to the Tata Punch. 
Price: The Hyundai Exter is priced between Rs 6.13 lakh and Rs 10.28 lakh ( ex-showroom Delhi). 
Variants: Hyundai offers it in seven broad variants: EX, EX (O), S, S (O), SX, SX (O) and SX (O) Connect. The mid-spec S and SX trims can also be had with an optional CNG kit. 
Colour Options: You can buy the Exter in three dual-tone and six monotone exterior colour options: Ranger Khaki with abyss black roof, Atlas White with abyss black roof, Cosmic blue with abyss black roof, Ranger Khaki, Starry Night, Fiery Red, Atlas White, Cosmic Blue, and Titan Grey. 
Seating Capacity: Though it’s a 5-seater micro SUV, it's better suited for four people.  
Boot Space: The Exter offers a boot space of 391 litres. 
Engine and Transmission: The Exter is equipped with a 1.2-litre naturally aspirated petrol engine (83 PS/114 Nm), paired with either a 5-speed manual transmission or a 5-speed AMT. It also gets the 1.2-litre petrol-CNG option (69 PS/95 Nm), paired with a 5-speed manual transmission. 
Claimed Fuel Efficiency: 
 
  1.2-litre petrol-MT - 19.4 kmpl  
  1.2-litre petrol-AMT - 19.2 kmpl  
  1.2-litre petrol+CNG - 27.1 km/kg  
 
Features: Key features include an 8-inch touchscreen infotainment system with up to 60 connected car features, a semi-digital driver’s display, cruise control, wireless phone charging, and auto AC. It also features a single-pane sunroof, dash cam with dual cameras, and rain-sensing wipers. 
Safety: Hyundai offers the Exter with six airbags, ABS with EBD, electronic stability control (ESC), tyre pressure monitoring system (TPMS), rear parking camera, and ISOFIX child-seat anchorages. 
Rivals: The Hyundai Exter competes with the Tata Punch, Maruti Ignis, Nissan Magnite, Renault Kiger, Citroen C3, and Maruti Fronx."
